FILTER KE DATA TERBARU;
"2024-12-21 11:03:01,348 [ERROR]";
"2024-12-21 11:02:56,280 [ERROR]";
"2024-12-21 11:02:51,053 [ERROR]";
"2024-12-21 11:02:45,805 [ERROR]";
"2024-12-21 10:59:29,867 [ERROR] Serial FAILED: could not open port 'COM11': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)";
2024-12-21 12:37:08,842 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:13,854 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:18,858 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:23,866 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:28,881 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:33,895 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:38,911 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:43,917 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:48,920 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:53,925 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:37:58,937 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:03,949 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:08,953 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:13,970 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:18,975 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:23,990 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:29,008 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:34,011 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:39,027 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:44,041 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:49,042 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:54,055 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:38:59,065 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:04,078 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:09,084 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:14,093 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:19,093 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:24,108 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:29,123 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:34,135 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:39,140 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:44,149 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:49,164 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:54,167 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:39:59,185 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:04,202 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:09,218 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:14,234 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:19,248 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:24,265 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:29,285 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:34,300 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:39,319 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:44,326 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:49,334 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:54,344 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:40:59,352 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:04,370 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:09,383 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:14,394 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:19,410 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:24,420 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:29,423 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:34,443 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:39,446 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:44,461 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:49,477 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:54,481 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:41:59,482 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:04,494 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:09,506 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:14,508 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:19,510 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:24,523 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:29,543 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:34,560 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:39,571 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:44,575 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:49,582 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:54,598 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:42:59,599 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:04,602 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:09,606 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:14,609 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:19,610 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:24,613 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:29,626 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:34,629 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:39,632 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:44,643 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:49,660 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:54,670 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:43:59,681 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:04,697 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:09,714 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:14,719 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:19,730 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:24,736 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:29,746 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:34,761 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:39,772 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:44,782 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:49,797 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:54,805 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:44:59,817 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:04,834 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:09,847 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:14,862 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:19,877 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:24,894 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:29,901 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:34,913 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:39,923 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:44,941 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:49,957 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:54,970 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:45:59,971 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:04,972 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:09,981 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:14,986 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:19,991 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:25,003 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:30,008 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:35,027 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:40,036 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:45,039 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:50,054 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:46:55,072 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:00,074 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:05,080 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:10,098 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:15,102 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:20,112 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:25,126 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:30,135 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:35,146 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:40,151 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:45,154 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:50,165 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:47:55,185 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:00,205 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:05,213 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:10,226 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:15,246 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:20,258 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:25,271 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:30,290 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:35,310 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:40,315 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:45,335 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:50,349 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:48:55,363 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:00,381 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:05,396 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:10,412 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:15,415 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:20,431 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:25,446 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:30,456 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:35,467 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:40,484 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:45,504 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:50,515 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:49:55,517 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:00,530 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:05,542 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:10,543 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:15,547 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:20,553 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:25,560 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:30,574 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:35,575 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:40,584 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:45,598 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:50,603 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:50:55,614 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:00,619 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:05,632 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:10,647 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:15,657 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:20,667 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:25,673 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:30,675 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:35,676 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:40,693 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:45,703 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:50,712 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:51:55,715 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:00,725 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:05,742 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:10,752 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:15,756 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:20,769 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:25,785 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:30,796 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:35,797 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:40,817 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:45,826 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:50,837 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:52:55,851 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:00,863 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:05,878 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:10,896 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:15,908 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:20,921 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:25,921 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:30,941 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:35,954 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:40,962 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:45,969 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:50,979 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:53:55,996 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:01,011 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:06,026 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:11,041 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:16,060 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:21,079 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:26,098 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:31,100 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:36,116 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:41,129 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:46,129 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:51,144 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:54:56,157 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:55:01,168 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:55:06,173 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:55:11,188 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:55:16,190 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:55:21,192 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:55:26,207 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:55:31,219 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
2024-12-21 12:55:36,221 [ERROR] Serial FAILED: could not open port 'COM11': PermissionError(13, 'Access is denied.', None, 5)
